Symbol,Security Name,Sector,Industry,Country,Market Cap
STVN,Stevanato Group S.p.A. Ordinary Shares,Health Care,Medical/Dental Instruments,,4472984257.0
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,Real Estate,Real Estate Investment Trusts,United States,6733396442.0
STZ,Constellation Brands Inc. Common Stock,Consumer Staples,Beverages (Production/Distribution),United States,28463686963.0
SU,Suncor Energy  Inc. Common Stock,Energy,Integrated oil Companies,Canada,75499405339.0
SUI,Sun Communities Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,16035158661.0
SUN,Sunoco LP Common Units representing limited partner interests,Energy,Integrated oil Companies,United States,13180342804.0
SUNB,Sunbelt Rentals Holdings Inc. Common Stock,Consumer Discretionary,Diversified Commercial Services,,28137450588.0
SUNC,SunocoCorp LLC Common Units representing limited liability company interests,Energy,Integrated oil Companies,,3137654944.0
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,Finance,Commercial Banks,,893348858.0
SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),Basic Materials,Paper,Brazil,12047040871.0
SVV,Savers Value Village Inc. Common Stock,Consumer Discretionary,Other Specialty Stores,United States,1283869600.0
SW,Smurfit WestRock plc Ordinary Shares,Consumer Discretionary,Containers/Packaging,Ireland,21782742689.0
SWK,Stanley Black & Decker Inc. Common Stock,Consumer Discretionary,Industrial Machinery/Components,United States,10457008527.0
SWX,Southwest Gas Holdings Inc. Common Stock (DE),Utilities,Oil & Gas Production,United States,6632941986.0
SWZ,Total Return Securities Fund Common Stock,Finance,Finance Companies,United States,0.0
SXC,SunCoke Energy Inc. Common Stock,Industrials,Steel/Iron Ore,United States,537909527.0
SXI,Standex International Corporation Common Stock,Industrials,Industrial Machinery/Components,United States,3248426381.0
SXT,Sensient Technologies Corporation Common Stock,Industrials,Major Chemicals,United States,3928044147.0
SYF,Synchrony Financial Common Stock,Finance,Finance: Consumer Services,United States,26330418134.0
SYK,Stryker Corporation Common Stock,Health Care,Medical/Dental Instruments,United States,130442521651.0
SYY,Sysco Corporation Common Stock,Consumer Discretionary,Food Distributors,United States,35610888406.0
T,AT&T Inc.,Telecommunications,Telecommunications Equipment,United States,181921640990.0
TAC,TransAlta Corporation Ordinary Shares,Utilities,Electric Utilities: Central,Canada,4049152929.0
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),Health Care,Biotechnology: Pharmaceutical Preparations,Japan,55974717908.0
TAL,TAL Education Group American Depositary Shares,Real Estate,Other Consumer Services,China,7362961786.0
TALO,Talos Energy Inc. Common Stock,Energy,Oil & Gas Production,United States,2456944078.0
TAP,Molson Coors Beverage Company Class B Common Stock,Consumer Staples,Beverages (Production/Distribution),Canada,8444789768.0
TBB,AT&T Inc. 5.350% Global Notes due 2066,Telecommunications,Telecommunications Equipment,United States,155377876480.0
TBBB,BBB Foods Inc. Class A Common Shares,Consumer Staples,Food Chains,Mexico,4245803396.0
TBI,TrueBlue Inc. Common Stock,Consumer Discretionary,Professional Services,United States,120832191.0
TBN,Tamboran Resources Corporation Common stock,Energy,Oil & Gas Production,,948340206.0
TCBX,Third Coast Bancshares Inc. Common Stock,Finance,Banks,United States,675257631.0
TCI,Transcontinental Realty Investors Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,348250828.0
TCPA,TransCanada PipeLines Limited 6.250% Junior Subordinated Notes due 2085,Utilities,Natural Gas Distribution,Canada,0.0
TD,Toronto Dominion Bank (The) Common Stock,Finance,Commercial Banks,Canada,173408091945.0
TDAY,USA TODAY Co. Inc. Common Stock,Consumer Discretionary,Newspapers/Magazines,United States,1080504235.0
TDC,Teradata Corporation Common Stock,Technology,Computer Software: Prepackaged Software,United States,2552321097.0
TDF,Templeton Dragon Fund Inc. Common Stock,Finance,Finance/Investors Services,United States,0.0
TDG,Transdigm Group Incorporated Common Stock,Industrials,Military/Government/Technical,United States,70644191796.0
TDOC,Teladoc Health Inc. Common Stock,Health Care,Medical/Nursing Services,United States,996881839.0
TDS,Telephone and Data Systems Inc. Common Shares,Telecommunications,Telecommunications Equipment,United States,5122840185.0
TDW,Tidewater Inc. Common Stock,Consumer Discretionary,Marine Transportation,United States,4153269506.0
TDY,Teledyne Technologies Incorporated Common Stock,Industrials,Industrial Machinery/Components,United States,29298296376.0
TE,T1 Energy Inc. Common Stock,Miscellaneous,Industrial Machinery/Components,Luxembourg,1420297042.0
TECK,Teck Resources Ltd Ordinary Shares,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Canada,28655389554.0
TEI,Templeton Emerging Markets Income Fund Inc. Common Stock,Finance,Finance Companies,United States,0.0
TEL,TE Connectivity plc Ordinary Shares,Technology,Electronic Components,Ireland,68904235986.0
TEN,Tsakos Energy Navigation Ltd Common Shares,Consumer Discretionary,Marine Transportation,Greece,1162925476.0
TEO,Telecom Argentina SA,Telecommunications,Telecommunications Equipment,Argentina,5117162712.0
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,Health Care,Biotechnology: Pharmaceutical Preparations,Israel,36463286365.0
TEX,Terex Corporation Common Stock,Industrials,Construction/Ag Equipment/Trucks,United States,6655998000.0
TFC,Truist Financial Corporation Common Stock,Finance,Major Banks,United States,61442392822.0
TFII,TFI International Inc. Common Shares,Industrials,Trucking Freight/Courier Services,Canada,10356780604.0
TFIN,Triumph Financial Inc. Common Stock,Finance,Major Banks,United States,1475582739.0
TFPM,Triple Flag Precious Metals Corp. Common Shares,Industrials,Precious Metals,Canada,7359231345.0
TFX,Teleflex Incorporated Common Stock,Health Care,Medical/Dental Instruments,United States,5547391534.0
TG,Tredegar Corporation Common Stock,Industrials,Metal Fabrications,United States,304471145.0
TGE,The Generation Essentials Group Class A Ordinary Shares,Consumer Discretionary,Newspapers/Magazines,,52822566.0
TGLS,Tecnoglass Inc. Ordinary Shares,Consumer Discretionary,Electronic Components,Colombia,1981433885.0
TGS,Transportadora de Gas del Sur SA TGS Common Stock,Utilities,Natural Gas Distribution,Argentina,4691206926.0
TGT,Target Corporation Common Stock,Consumer Discretionary,Department/Specialty Retail Stores,United States,55540473713.0
THC,Tenet Healthcare Corporation Common Stock,Health Care,Hospital/Nursing Management,United States,17201281400.0
THG,Hanover Insurance Group Inc,Finance,Property-Casualty Insurers,United States,6244252560.0
THO,Thor Industries Inc. Common Stock,Industrials,Homebuilding,United States,4066717540.0
THQ,abrdn Healthcare Opportunities Fund Shares of Beneficial Interest,Finance,Finance Companies,United States,0.0
THR,Thermon Group Holdings Inc. Common Stock,Energy,Industrial Machinery/Components,United States,1772169669.0
THW,abrdn World Healthcare Fund Shares of Beneficial Interest,Finance,Finance Companies,United States,0.0
TIC,TIC Solutions Inc. Common Stock,Real Estate,Real Estate,United States,1709515720.0
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,Telecommunications,Telecommunications Equipment,Brazil,12927048310.0
TISI,Team Inc. Common Stock,Consumer Discretionary,Other Consumer Services,United States,74833523.0
TJX,TJX Companies Inc. (The) Common Stock,Consumer Discretionary,Clothing/Shoe/Accessory Stores,United States,177089704640.0
TK,Teekay Corporation Ltd. Common Stock,Consumer Discretionary,Marine Transportation,Bermuda,1082996079.0
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,Telecommunications,Telecommunications Equipment,Turkey,5676000000.0
TKO,TKO Group Holdings Inc. Class A Common Stock,Consumer Discretionary,Services-Misc. Amusement & Recreation,United States,37079807273.0
TKR,Timken Company (The) Common Stock,Industrials,Metal Fabrications,United States,7250985962.0
TLK,PT Telekomunikasi Indonesia Tbk,Telecommunications,Telecommunications Equipment,Indonesia,18376041179.0
TLYS,Tilly's Inc. Common Stock,Consumer Discretionary,Clothing/Shoe/Accessory Stores,United States,158163537.0
TM,Toyota Motor Corporation Common Stock,Industrials,Auto Manufacturing,Japan,278490259151.0
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,Consumer Discretionary,Broadcasting,United States,15682658103.0
TMHC,Taylor Morrison Home Corporation Common Stock,Consumer Discretionary,Homebuilding,United States,5502788903.0
TMO,Thermo Fisher Scientific Inc Common Stock,Industrials,Industrial Machinery/Components,United States,194642884486.0
TNC,Tennant Company Common Stock,Industrials,Industrial Machinery/Components,United States,1419705387.0
TNET,TriNet Group Inc. Common Stock,Real Estate,Real Estate,United States,1836863888.0
TNK,Teekay Tankers Ltd.,Consumer Discretionary,Marine Transportation,Bermuda,2571613579.0
TNL,Travel   Leisure Co. Common  Stock,Consumer Discretionary,Hotels/Resorts,United States,4920695989.0
TOL,Toll Brothers Inc. Common Stock,Consumer Discretionary,Homebuilding,United States,13308227640.0
TOST,Toast Inc. Class A Common Stock,Technology,EDP Services,United States,17030935000.0
TPB,Turning Point Brands Inc. Common Stock,Consumer Discretionary,Tobacco,United States,1577332583.0
TPC,Tutor Perini Corporation Common Stock,Consumer Discretionary,General Bldg Contractors - Nonresidential Bldgs,United States,4547488780.0
TPH,Tri Pointe Homes Inc. Common Stock,Consumer Discretionary,Homebuilding,United States,3982632234.0
TPL,Texas Pacific Land Corporation Common Stock,Energy,Oil & Gas Production,United States,29575237250.0
TPR,Tapestry Inc. Common Stock,Consumer Discretionary,Apparel,United States,30491111984.0
TPTA,Terra Property Trust Inc. 6.00% Notes due 2026,Real Estate,Real Estate Investment Trusts,,557387580.0
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,Consumer Discretionary,Other Consumer Services,United States,217437449.0
TR,Tootsie Roll Industries Inc. Common Stock,Consumer Staples,Specialty Foods,United States,3101931775.0
TRAK,ReposiTrak Inc. Common Stock,Technology,EDP Services,United States,145574490.0
TRC,Tejon Ranch Co Common Stock,Finance,Real Estate,United States,529372100.0
TREX,Trex Company Inc. Common Stock,Basic Materials,Forest Products,United States,4286461419.0
TRGP,Targa Resources Inc. Common Stock,Utilities,Natural Gas Distribution,United States,51913339868.0
TRN,Trinity Industries Inc. Common Stock,Industrials,Railroads,United States,2673138403.0
TRNO,Terreno Realty Corporation Common Stock,Finance,Real Estate,United States,7035239223.0
TROX,Tronox Holdings plc Ordinary Shares (UK),Industrials,Major Chemicals,United States,1501017311.0
TRP,TC Energy Corporation Common Stock,Utilities,Natural Gas Distribution,Canada,63780306008.0
TRTX,TPG RE Finance Trust Inc. Common Stock,Real Estate,Real Estate Investment Trusts,United States,643026276.0
TRU,TransUnion Common Stock,Finance,Finance: Consumer Services,United States,14609454130.0
TRV,The Travelers Companies Inc. Common Stock,Finance,Property-Casualty Insurers,United States,63146402621.0
TS,Tenaris S.A. American Depositary Shares,Industrials,Steel/Iron Ore,Luxembourg,31329051829.0
TSI,TCW Strategic Income Fund Inc. Common Stock,Finance,Investment Managers,United States,0.0
TSLX,Sixth Street Specialty Lending Inc. Common Stock,Finance,Investment Managers,,1833878280.0
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,Taiwan,1897316562038.0
TSN,Tyson Foods Inc. Common Stock,Consumer Staples,Meat/Poultry/Fish,United States,22427430134.0
TSQ,Townsquare Media Inc. Class A Common Stock,Consumer Discretionary,Broadcasting,United States,115117410.0
TT,Trane Technologies plc,Industrials,Auto Parts:O.E.M.,Ireland,102556351501.0
TTAM,Titan America SA Common Shares,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),,2957173939.0
TTC,Toro Company (The) Common Stock,Consumer Discretionary,Tools/Hardware,United States,8971628354.0
TTE,TotalEnergies SE Ordinary Shares,Energy,Oil & Gas Production,France,198091233185.0
TTI,Tetra Technologies Inc. Common Stock,Energy,Oil & Gas Production,United States,1181119379.0
TU,Telus Corporation Ordinary Shares,Telecommunications,Telecommunications Equipment,Canada,19068605000.0
TUYA,Tuya Inc. American Depositary Shares each representing one Class A Ordinary Share,Technology,Computer Software: Prepackaged Software,China,1482234058.0
TV,Grupo Televisa S.A.B. Common Stock,Industrials,Broadcasting,Mexico,5978300000.0
TVC,Tennessee Valley Authority Common Stock,Utilities,Electric Utilities: Central,United States,0.0
TVE,Tennessee Valley Authority,Utilities,Electric Utilities: Central,United States,0.0
TWI,Titan International Inc. (DE) Common Stock,Industrials,Steel/Iron Ore,United States,516033883.0
TWLO,Twilio Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,United States,20670297314.0
TWN,Taiwan Fund Inc. (The) Common Stock,Finance,Trusts Except Educational Religious and Charitable,United States,0.0
TWO,Two Harbors Investment Corp,Real Estate,Real Estate Investment Trusts,United States,1165979387.0
TWOD,Two Harbors Investments Corp 9.375% Senior Notes due 2030,Real Estate,Real Estate Investment Trusts,United States,0.0
TX,Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares USD1.00 par value),Industrials,Steel/Iron Ore,Luxembourg,8451045538.0
TXNM,TXNM Energy Inc. Common Stock,Utilities,Electric Utilities: Central,United States,6432895285.0
TXO,TXO Partners L.P. Common Units Representing Limited Partner Interests,Energy,Oil & Gas Production,United States,655728558.0
TXT,Textron Inc. Common Stock,Industrials,Aerospace,United States,15788695726.0
TY,Tri Continental Corporation Common Stock,Finance,Finance Companies,United States,1815864738.0
TYG,Tortoise Energy Infrastructure Corporation Common Stock,Finance,Investment Managers,United States,574755548.0
TYL,Tyler Technologies Inc. Common Stock,Technology,Computer Software: Prepackaged Software,United States,14613837151.0
U,Unity Software Inc. Common Stock,Technology,Computer Software: Prepackaged Software,United States,11135142315.0
UA,Under Armour Inc. Class C Common Stock,Consumer Discretionary,Apparel,United States,2660620014.0
UAA,Under Armour Inc. Class A Common Stock,Consumer Discretionary,Apparel,United States,2736343256.0
UAMY,United States Antimony Corporation Common Stock,Industrials,Metal Fabrications,United States,1519078056.0
